1,450.5,463.59,-113.64,1,0,0
2,200.99,352.41,-50.257,1,0,0
3,390.98,293.54,105.83,1,0,0
4,203.81,404.74,-106.07,1,0,0
5,398.16,436.8,97.454,1,0,0
6,377.54,493.96,-89.697,1,0,0
7,194.58,-0.95042,-25.385,1,0,1
8,105.76,438.62,-91.452,1,0,0
9,390.81,303.29,40.639,1,0,0
10,474.63,495.06,105.59,1,0,0
11,162.24,264.79,-161.84,1,1,0
12,335.17,237.99,-67.521,1,1,0
13,219.81,403.57,-13.002,1,1,0
14,416.53,113.02,-171.91,1,1,0
15,382.53,247.21,-62.551,1,1,0
16,81.799,452.19,43.858,1,1,0
17,429.78,286.57,72.435,1,1,0
18,493.24,422.24,63.511,1,1,0
19,257.67,369.98,97.231,1,1,0
20,442.72,291.84,-2.5159,1,1,0
21,295.5,122.2,-38.001,1,2,0
22,77.959,333.74,42.462,1,2,0
23,98.771,39.758,-120.33,1,2,0
24,203.42,311.74,-92.428,1,2,0
25,375.33,330.48,0.40338,1,2,0
26,413.79,365.08,11.576,1,2,0
27,395.01,444.61,-88.054,1,2,0
28,156.32,490.07,-159.84,1,2,0
29,268.36,383.33,-41.538,1,2,0
30,44.507,291.6,118.19,1,2,0
31,55.916,464.05,344.66,1,3,0
32,68.079,289.86,289.6,1,3,0
33,339.78,8.9612,243.59,1,3,0
34,247.22,60.567,281.83,1,3,0
35,94.18,431.43,278.1,1,3,0
36,247.61,242.59,143.38,1,3,0
37,73.957,422.09,125.56,1,3,0
38,27.379,104.8,292.01,1,3,0
39,425.13,275.44,70.372,1,3,0
40,280.51,315.15,48.061,1,3,0
1,449.29,461.68,-129.57,2,0,0
2,202.59,351.59,-133.25,2,0,0
3,390.77,294.77,-171.22,2,0,0
4,202.44,402,-120.87,2,0,0
5,397.96,439.42,86.038,2,0,0
6,378.43,490.9,-87.032,2,0,0
7,5.9621,320.9,-113.1,2,0,0
8,105.52,437.41,-68.812,2,0,0
9,392.25,305.12,33.254,2,0,0
10,472.76,497.16,107.68,2,0,0
11,161.02,264.31,-147.84,2,1,0
12,335.58,237.31,-57.112,2,1,0
13,221.03,402.88,-31.049,2,1,0
14,415.83,113.18,-178.5,2,1,0
15,383.51,245.92,-38.087,2,1,0
16,82.938,452.99,20.016,2,1,0
17,429.9,288.1,70.967,2,1,0
18,493.89,423.93,59.875,2,1,0
19,256.98,371.96,106.1,2,1,0
20,444.85,291.8,12.04,2,1,0
21,297.05,123.07,29.309,2,2,0
22,77.814,334.35,103.49,2,2,0
23,97.866,40.537,139.28,2,2,0
24,203.11,310.51,-104.52,2,2,0
25,374.73,330.33,-165.64,2,2,0
26,413.66,365.04,-162.82,2,2,0
27,395.99,444.74,7.3571,2,2,0
28,154.26,486.95,-123.48,2,2,0
29,266.9,382.31,-145.09,2,2,0
30,43.709,292.13,146.33,2,2,0
31,56.219,464.99,344.66,2,3,0
32,68.196,289.88,289.6,2,3,0
33,339.56,8.8856,243.59,2,3,0
34,247.2,59.887,281.83,2,3,0
35,94.081,431.73,278.1,2,3,0
36,247.39,242.78,143.38,2,3,0
37,74.341,422.51,125.56,2,3,0
38,27.68,103.92,292.01,2,3,0
39,424.91,275.79,70.372,2,3,0
40,280.67,315.15,48.061,2,3,0
1,448.18,459.31,-131.75,3,0,0
2,201.21,350.32,-149.88,3,0,0
3,388.34,294.68,-154.63,3,0,0
4,201.47,401.38,156.62,3,0,0
5,398.8,442.7,84.006,3,0,0
6,379.72,489.12,-69.649,3,0,0
7,5.3913,320.49,162.81,3,0,0
8,106.11,434.52,-65.356,3,0,0
9,394.31,307.57,32.601,3,0,0
10,471.95,499.51,121.65,3,0,0
11,160.11,263.42,-124.34,3,1,0
12,336.48,236.69,-36.896,3,1,0
13,222.17,402.13,-40.925,3,1,0
14,415.18,113.65,166.19,3,1,0
15,384.88,245.09,-15.513,3,1,0
16,84.033,453.37,5.5176,3,1,0
17,430.36,289.02,74.92,3,1,0
18,494.14,425.78,61.414,3,1,0
19,256.15,374.05,122.85,3,1,0
20,445.15,292.45,34.946,3,1,0
21,297.57,121.76,-68.382,3,2,0
22,76.031,331.24,-119.88,3,2,0
23,97.99,41.051,76.436,3,2,0
24,205.21,308.81,-38.799,3,2,0
25,374.94,327.68,-85.52,3,2,0
26,416.84,367.08,32.643,3,2,0
27,393.75,444.4,-171.33,3,2,0
28,153.11,488.38,128.61,3,2,0
29,267.93,382.36,2.4146,3,2,0
30,44.405,292.71,40.055,3,2,0
31,56.327,465.02,344.66,3,3,0
32,68.263,290.06,289.6,3,3,0
33,339.32,8.5769,243.59,3,3,0
34,247.34,60.617,281.83,3,3,0
35,93.962,431.33,278.1,3,3,0
36,247.3,242.59,143.38,3,3,0
37,74.214,422.69,125.56,3,3,0
38,27.63,103.69,292.01,3,3,0
39,424.74,275.27,70.372,3,3,0
40,280.33,314.61,48.061,3,3,0
1,446.32,457.6,-140.19,4,0,0
2,199.04,348.11,-152.43,4,0,0
3,385.42,293.84,-152.09,4,0,0
4,200.29,402.03,127.25,4,0,0
5,399.42,445.56,72.248,4,0,0
6,380.97,489.18,13.96,4,0,0
7,3.6318,320.22,144.66,4,0,0
8,106.89,431.84,-66.218,4,0,0
9,396.17,310.21,36.439,4,0,0
10,470.83,499.14,-158.96,4,0,0
11,160.53,262.17,-100.6,4,1,0
12,337.48,236.04,-11.558,4,1,0
13,223.43,400.62,-44.76,4,1,0
14,413.4,114.11,141.87,4,1,0
15,385.76,244.15,-2.7125,4,1,0
16,86.511,453.33,-0.51259,4,1,0
17,430.77,290.88,86.358,4,1,0
18,494.15,427.31,69.325,4,1,0
19,255.49,374.96,147.2,4,1,0
20,446.04,293.13,59.519,4,1,0
21,296.83,122.36,140.93,4,2,0
22,76.032,331.62,89.826,4,2,0
23,98.754,40.607,-30.167,4,2,0
24,207.23,306.97,-42.443,4,2,0
25,374.36,327.37,-152.27,4,2,0
26,416.22,367.15,173.69,4,2,0
27,392.62,443.95,-158.4,4,2,0
28,157.4,492.67,45.038,4,2,0
29,266.72,381.91,-159.54,4,2,0
30,44.788,293.06,42.159,4,2,0
31,56.195,464.67,344.66,4,3,0
32,68.265,290.5,289.6,4,3,0
33,339.49,8.647,243.59,4,3,0
34,247.59,60.843,281.83,4,3,0
35,93.336,431.34,278.1,4,3,0
36,247.13,241.81,143.38,4,3,0
37,73.7,422.57,125.56,4,3,0
38,27.949,103.6,292.01,4,3,0
39,424.84,274.93,70.372,4,3,0
40,279.5,314.64,48.061,4,3,0
1,444.52,456.18,152.79,5,0,0
2,196.4,346.04,-150.95,5,0,0
3,382.01,292.99,-153.57,5,0,0
4,198.41,403.49,122.89,5,0,0
5,400.64,446.47,-5.5357,5,0,0
6,382.81,490.06,40.188,5,0,0
7,0.85798,320.94,141.87,5,0,0
8,106.88,429.2,-74.38,5,0,0
9,396.32,310.97,61.827,5,0,0
10,469.55,498.13,-125.39,5,0,0
11,161.05,260.49,-86.248,5,1,0
12,338.35,235.81,6.715,5,1,0
13,224.8,399.36,-43.424,5,1,0
14,412.27,114.39,119.07,5,1,0
15,387.21,244.06,2.1593,5,1,0
16,87.998,453.2,-0.68299,5,1,0
17,430.24,292.28,107.67,5,1,0
18,493.61,428.62,86.455,5,1,0
19,254.6,375.08,170.46,5,1,0
20,446.52,294.52,76.752,5,1,0
21,297.12,121.15,-76.399,5,2,0
22,76.77,332.06,30.996,5,2,0
23,96.733,42.852,131.99,5,2,0
24,206.93,304.26,-96.412,5,2,0
25,377.01,328.47,22.48,5,2,0
26,416.5,368.18,74.938,5,2,0
27,390.95,444.2,171.61,5,2,0
28,158.15,492.01,-41.179,5,2,0
